time,gFx,gFy,gFz,TgF
11.272545,0.9846,0.0331,0.0889,0.99
11.289187,0.9849,0.0338,0.0894,0.99
11.305800,0.9854,0.0331,0.0897,0.99
11.340179,0.9834,0.0335,0.0899,0.99
11.355556,0.9832,0.0338,0.0899,0.99
11.372178,0.9851,0.0345,0.0899,0.99
11.388776,0.9866,0.0340,0.0892,0.99
11.421890,0.9822,0.0309,0.0936,0.99
11.438858,0.9841,0.0304,0.0904,0.99
11.456817,0.9871,0.0309,0.0885,0.99
11.471943,0.9868,0.0326,0.0887,0.99
11.488358,0.9846,0.0345,0.0924,0.99
11.508121,0.9863,0.0326,0.0919,0.99
11.539556,0.9812,0.0333,0.0936,0.99
11.554931,0.9834,0.0350,0.0904,0.99
11.571673,0.9861,0.0362,0.0882,0.99
11.588864,0.9849,0.0313,0.0899,0.99
11.621728,0.9836,0.0279,0.0919,0.99
11.638072,0.9844,0.0345,0.0943,0.99
11.655936,0.9868,0.0357,0.0924,0.99
11.671269,0.9873,0.0345,0.0924,0.99
11.689901,0.9878,0.0311,0.0911,0.99
11.721284,0.9819,0.0289,0.0938,0.99
11.737816,0.9824,0.0294,0.0938,0.99
